text,context0,context1,context2,context3
Just get our troops out of this lawless country.,0,0,0,0
Just get our troops out of this lawless country.,0,0,0,0
Just get our troops out of this lawless country.,0,0,0,0
Just get our troops out of this lawless country.,0,0,0,0
Just get our troops out of this lawless country.,0,0,0,0
Just get our troops out of this lawless country.,0,0,0,0
LOL...what an idiot...,1,1,0,0
LOL...what an idiot...,0,0,0,0
LOL...what an idiot...,0,0,0,0
LOL...what an idiot...,0,0,0,0
LOL...what an idiot...,1,0,0,1
LOL...what an idiot...,0,0,0,0
LOL...what an idiot...,0,0,0,0
LOL...what an idiot...,1,1,0,0
LOL...what an idiot...,0,0,0,0
LOL...what an idiot...,1,1,0,0
LOL...what an idiot...,0,0,0,0
LOL...what an idiot...,1,0,0,1
LOL...what an idiot...,0,0,0,0
LOL...what an idiot...,0,0,0,0
LOL...what an idiot...,0,0,0,0
LOL...what an idiot...,0,0,0,0
LOL...what an idiot...,0,0,0,0
LOL...what an idiot...,0,0,0,0
LOL...what an idiot...,1,0,0,1
LOL...what an idiot...,0,0,0,0
"She is throwing people off the trail. If politicians told people how to actually kill zombies, they would lose a majority of their voters. And if she told people how to actually kill vampires, there would be no politicians.",1,1,1,1
"She is throwing people off the trail. If politicians told people how to actually kill zombies, they would lose a majority of their voters. And if she told people how to actually kill vampires, there would be no politicians.",0,0,0,0
"She is throwing people off the trail. If politicians told people how to actually kill zombies, they would lose a majority of their voters. And if she told people how to actually kill vampires, there would be no politicians.",0,0,0,0
"She is throwing people off the trail. If politicians told people how to actually kill zombies, they would lose a majority of their voters. And if she told people how to actually kill vampires, there would be no politicians.",0,0,0,0
"She is throwing people off the trail. If politicians told people how to actually kill zombies, they would lose a majority of their voters. And if she told people how to actually kill vampires, there would be no politicians.",1,1,0,0
"She is throwing people off the trail. If politicians told people how to actually kill zombies, they would lose a majority of their voters. And if she told people how to actually kill vampires, there would be no politicians.",1,1,1,1
"She is throwing people off the trail. If politicians told people how to actually kill zombies, they would lose a majority of their voters. And if she told people how to actually kill vampires, there would be no politicians.",0,0,0,0
"She is throwing people off the trail. If politicians told people how to actually kill zombies, they would lose a majority of their voters. And if she told people how to actually kill vampires, there would be no politicians.",0,0,0,0
"She is throwing people off the trail. If politicians told people how to actually kill zombies, they would lose a majority of their voters. And if she told people how to actually kill vampires, there would be no politicians.",1,1,0,0
"She is throwing people off the trail. If politicians told people how to actually kill zombies, they would lose a majority of their voters. And if she told people how to actually kill vampires, there would be no politicians.",1,0,1,0
"She is throwing people off the trail. If politicians told people how to actually kill zombies, they would lose a majority of their voters. And if she told people how to actually kill vampires, there would be no politicians.",0,0,0,0
"She is throwing people off the trail. If politicians told people how to actually kill zombies, they would lose a majority of their voters. And if she told people how to actually kill vampires, there would be no politicians.",1,0,1,0
"She is throwing people off the trail. If politicians told people how to actually kill zombies, they would lose a majority of their voters. And if she told people how to actually kill vampires, there would be no politicians.",0,0,0,0
"She is throwing people off the trail. If politicians told people how to actually kill zombies, they would lose a majority of their voters. And if she told people how to actually kill vampires, there would be no politicians.",0,0,0,0
"She is throwing people off the trail. If politicians told people how to actually kill zombies, they would lose a majority of their voters. And if she told people how to actually kill vampires, there would be no politicians.",0,0,0,0
"She is throwing people off the trail. If politicians told people how to actually kill zombies, they would lose a majority of their voters. And if she told people how to actually kill vampires, there would be no politicians.",0,0,0,0
"She is throwing people off the trail. If politicians told people how to actually kill zombies, they would lose a majority of their voters. And if she told people how to actually kill vampires, there would be no politicians.",0,0,0,0
"She is throwing people off the trail. If politicians told people how to actually kill zombies, they would lose a majority of their voters. And if she told people how to actually kill vampires, there would be no politicians.",0,0,0,0
"She is throwing people off the trail. If politicians told people how to actually kill zombies, they would lose a majority of their voters. And if she told people how to actually kill vampires, there would be no politicians.",0,0,0,0
"She is throwing people off the trail. If politicians told people how to actually kill zombies, they would lose a majority of their voters. And if she told people how to actually kill vampires, there would be no politicians.",0,0,0,0
Looks like old man winter be layin the smacketh down on yo candy a$$.,0,0,0,0
Looks like old man winter be layin the smacketh down on yo candy a$$.,0,0,0,0
Looks like old man winter be layin the smacketh down on yo candy a$$.,0,0,0,0
Looks like old man winter be layin the smacketh down on yo candy a$$.,1,0,0,1
Looks like old man winter be layin the smacketh down on yo candy a$$.,1,0,1,1
Looks like old man winter be layin the smacketh down on yo candy a$$.,1,1,1,1
Looks like old man winter be layin the smacketh down on yo candy a$$.,0,0,0,0
Looks like old man winter be layin the smacketh down on yo candy a$$.,1,0,0,1
Looks like old man winter be layin the smacketh down on yo candy a$$.,1,0,0,1
Looks like old man winter be layin the smacketh down on yo candy a$$.,1,1,0,1
Looks like old man winter be layin the smacketh down on yo candy a$$.,1,0,1,1
Looks like old man winter be layin the smacketh down on yo candy a$$.,0,0,0,0
Looks like old man winter be layin the smacketh down on yo candy a$$.,1,0,0,1
Looks like old man winter be layin the smacketh down on yo candy a$$.,1,0,0,1
Looks like old man winter be layin the smacketh down on yo candy a$$.,1,0,0,1
Looks like old man winter be layin the smacketh down on yo candy a$$.,0,0,0,0
Looks like old man winter be layin the smacketh down on yo candy a$$.,1,0,0,1
Looks like old man winter be layin the smacketh down on yo candy a$$.,0,0,0,0
Looks like old man winter be layin the smacketh down on yo candy a$$.,1,0,0,1
Looks like old man winter be layin the smacketh down on yo candy a$$.,0,0,0,0
to the penalty box she will go....,1,0,1,0
to the penalty box she will go....,0,0,0,0
to the penalty box she will go....,0,0,0,0
to the penalty box she will go....,0,0,0,0
to the penalty box she will go....,1,0,1,0
to the penalty box she will go....,0,0,0,0
to the penalty box she will go....,0,0,0,0
to the penalty box she will go....,0,0,0,0
to the penalty box she will go....,1,0,1,0
to the penalty box she will go....,0,0,0,0
to the penalty box she will go....,0,0,0,0
to the penalty box she will go....,0,0,0,0
to the penalty box she will go....,0,0,0,0
to the penalty box she will go....,0,0,0,0
to the penalty box she will go....,0,0,0,0
to the penalty box she will go....,0,0,0,0
to the penalty box she will go....,0,0,0,0
to the penalty box she will go....,1,0,1,0
to the penalty box she will go....,0,0,0,0
to the penalty box she will go....,0,0,0,0
His bosses should all be removed!  How about the Commander-in-Chief too?,0,0,0,0
His bosses should all be removed!  How about the Commander-in-Chief too?,0,0,0,0
His bosses should all be removed!  How about the Commander-in-Chief too?,0,0,0,0
His bosses should all be removed!  How about the Commander-in-Chief too?,0,0,0,0
His bosses should all be removed!  How about the Commander-in-Chief too?,0,0,0,0
His bosses should all be removed!  How about the Commander-in-Chief too?,0,0,0,0
His bosses should all be removed!  How about the Commander-in-Chief too?,0,0,0,0
His bosses should all be removed!  How about the Commander-in-Chief too?,0,0,0,0
His bosses should all be removed!  How about the Commander-in-Chief too?,1,0,1,0
His bosses should all be removed!  How about the Commander-in-Chief too?,0,0,0,0
His bosses should all be removed!  How about the Commander-in-Chief too?,1,0,1,0
His bosses should all be removed!  How about the Commander-in-Chief too?,0,0,0,0
His bosses should all be removed!  How about the Commander-in-Chief too?,0,0,0,0
His bosses should all be removed!  How about the Commander-in-Chief too?,0,0,0,0
His bosses should all be removed!  How about the Commander-in-Chief too?,0,0,0,0
His bosses should all be removed!  How about the Commander-in-Chief too?,1,0,1,0
